 19544	`` She could easily be seen as someone who tries to help the public with a tax cut when she can , but who is also candid enough to level with folks when the state fiscal situation prevents a tax giveback .	help	someone	the public	1	1			
 19545	But last week the voluble Mr. Zhu again came on strong , praising state-owned enterprises in Liaoning that had turned a profit for the first time , generally through greater efficiency and by firing employees . ''	had turned	state-owned enterprises in Liaoning	a profit	1	1			
 19546	A 19th-century Chinese portrait and a Kenneth Noland painting of a bull's-eye dominate the living room, drawing the eye in both vertical and horizontal directions.	be drawing	A 19th-century Chinese portrait and a Kenneth Noland painting of a bull 's eye	the eye in both vertical and horizontal directions	1	1			
 19547	THE paying guests are about to arrive , and Michael Henry Adams , a Harlem private-tour impresario , is bustling around his apartment , lighting candles atop a fireplace mantel and laying out tea in a porcelain pot and smoked salmon on a silver-plated platter .	is bustling around	Michael Henry Adams	his apartment	1	1			
 19548	The future bridegroom is a grandson of Mr. and Mrs. John C. Giordano of Long Branch , N.J. , and of the late Mr. and Mrs. Saunders Wertheim of Allenhurst , N.J. His paternal grandfather is a retired judge of the Monmouth County -LRB- N.J. -RRB- Court .	is a retired judge of the late Mr. of	The future bridegroom	Allenhurst	1	1			
 19549	The plaintiffs ' lawyer , a specialist in the field , Thomas A. Dickerson , author of '' Travel Law '' -LRB- Law Journal Seminars-Press , New York -RRB- tracked the customers ' money from travel agents to Value Vacations to a bank in Connecticut to a bank in Florida to Arrow Air .	is a specialist in	The plaintiffs ' lawyer	the field	1	1			
 19550	Ivano Newbill , a 6-foot-9-inch center/forward who played for three teams in three seasons in the National Basketball Association but did not play professionally last season , and Antonio Smith , an undrafted 6-8 forward out of Michigan State , will join the Knicks when they open camp in Charleston , S.C. , on Monday .	played for QUANT_R_1 teams in	a 6-foot-9-inch center/forward	the National Basketball Association	1	1			
 19551	Otherwise , jurors are `` bound to wonder 	is	Fuhrman	Detective	1	1			
 19552	Also superb were rosy slices of grilled duck breast in a lovely thyme-scented red wine sauce , accompanied by shoepeg -LRB- white corn -RRB- pudding and braised collard greens ; another dish was was a meltingly tender braised lamb shank in a caramel-type sauce that was hard to identify .	be accompanied by	a lovely thyme-scented red wine sauce	braised collard greens	1	1			
 19553	On certain mornings during the school year , pre-engineering students come to the vocational schools to experiment in a laboratory for computer-aided design .	come to	pre-engineering students	the vocational schools	1	1			
 19554	As the first glimmer of evidence that the Texas law is having an impact , Mr. Nash cited a 1996 poll of the state federation 's members that asked the same questions as in 1993 and found that the number of teachers reporting student-on-student assaults was down by 10 percent and that the number reporting that they themselves had been assaulted was down by 35 percent .	is	Nash	male	1	1			
 19555	After graduating from law school , Mr. Harrison , who specialized in criminal law , joined the private practice established by his father , David Harrison , in Manhattan .	specialized in	Mr. Harrison	criminal law	1	1			
 19556	In September 1985 , the Yankee owner dubbed the outfielder Mr. May , clearly implying he thought Winfield was not as good a player when it really counted - late in the season - as he was early in the schedule .	dubbed the outfielder In	the Yankee owner	September 1985	1	1			
 19557	The letter , signed by Chief Robert F. Meyer and the department president , Edward T. Russell , said the town used to have firefighters who were '' commuters , executives , professionals , artists and salespersons '' living in town , and the department wants more of the same kind of resident volunteers .	is	Edward T. Russell	the department president	1	1			
 19558	At the Kobe West City Hospital , Tomiko Harada and her husband squatted in the first floor waiting room , renting futons and blankets from the hospital .	be renting blankets from	waiting room	the hospital	1	1			
 19559	The atmosphere , music and casual service are pitched to a youthful crowd , but the food rewards even the well experienced .	are pitched to	The atmosphere	a youthful crowd	1	1			
 19560	The 90-minute musical comedy will be offered at 7 P.M. Wednesday , Thursday and Friday ; 2 P.M. Thursday ; 11 A.M. and 2:30 P.M. Saturday and 1:30 and 5 P.M. next Sunday -LRB- 794-9300 -RRB- .	be offered at 7 P.M.	The 90-minute musical comedy	Thursday	1	1			
 19561	`` Both the markets and the Fed are increasingly going to be flying blind . ''	are going increasingly to be flying	the markets	blind	1	1			
 19562	Kathleen Tracey , Charles Askegard , Maria Kowroski and Mr. Fayette made the entangled lead quartet more interesting than usual .	made the entangled lead quartet more interesting than	Maria Kowroski	usual	1	1			
 19563	The veterans whose stories appear here were among the elite who served in combat units .	has	The veterans	stories	1	1			
 19564	Hevesi said that in managing an investment portfolio , there are a wide array of stocks and that the performance of the broader markets affects the level of return .	said	Hevesi	that the performance of the broader markets affects the level of return	1	1			
 19565	`` The testimony was compelling and even chilling in revealing the depth and malice of that discrimination , '' the report said .	said	the report	even chilling	1	1			
 19566	The investigations are extremely time-consuming and require a comprehensive review of scientific literature to prove the agency 's contention that a company is behaving deceptively .	is behaving	a company	deceptively	1	1			
 19567	The company also offers wood and porcelain figurines of judges and lawyers that are popular retirement presents .	are	judges	popular retirement presents	1	1			
 19568	Worries about the implications of seeming to support Mr. Mugabe , who has been much criticized over the past two years in Britain for seizing white-owned farms and presiding over economic decline , appeared to have played a part in the move .	has been criticized over the past QUANT_R_1 years in	Mr. Mugabe	Britain	1	1			
 19569	A few months ago , I was stuck in Philadelphia International Airport for three hours , with no laptop , a ton of work to do , and a bad attitude brought on by a series of delays .	be brought by a series of	a bad attitude	delays	1	1			
 19570	Both Pierce and I , when the director went , like , ` Great , cut , O.K. , let 's move on , ' we were like , ` Hang on , we 've been waiting the entire film , ' '' she recalled .	is	Great cut	O.K.	1	1			
 19571	At the time , Mr. bin Laden had already been under investigation for about three years by the office of the United States attorney in Manhattan , Mary Jo White .	had been under	Mr. bin Laden	investigation for QUANT_O_1 years by the office of the United States attorney in Manhattan	1	1			
 19572	RESORTQUEST , a Nashville-based division of Gaylord Entertainment , which owns the Grand Ole Opry and other entertainment sites and hotels , manages thousands of properties in 50 destinations , mainly resort areas , so its clients have traditionally been vacationers .	owns	Gaylord Entertainment	hotels	1	1			
 19573	Once again , this time at moves 17 and 18 , the queens came off , leaving White with a spatial advantage in the ending .	came off leaving White with a spatial advantage in the ending	the queens	Once again	1	1			
 19574	Moon 's Tong'Il industry conglomerate is now investing heavily in China , where church accountants have high hopes of expanding and attracting converts even in the wake of the bloody massacre in Tiananmen Square .	has	Moon	Tong'Il industry conglomerate	1	1			
 19575	However , it is known that serious talks between the teams have taken place this week .	have taken place	serious talks between the teams	this week	1	1			
 19576	In the exhibition is a letter from Berlin , signed by Adolf Hitler in 1933 , sent to the '' Highly Honored Maestro '' in New York , saying that he , as Chancellor of the German Reich , looked forward to '' the hour when I shall personally be able , in Bayreuth , to thank you , the great representative of art and of a people friendly to Germany , for your participation in the great Maestro 's work . '' ''	be signed by Adolf Hitler in	In the exhibition a letter from Berlin sent to the Highly Honored Maestro in New York saying that he as Chancellor of the German Reich looked forward to the hour when I shall personally be able in Bayreuth to thank you	1933	1	1			
 19577	And in New York City on sales of one - , two - or three-family houses ; residential co-ops ; or condominiums , the additional transfer tax is 1 percent of the purchase price for homes sold for $ 500,000 and less and 1.425 percent on the purchase price on homes sold for $ 500,001 or more .	be sold for	homes	QUANT_O_1 on the purchase price on homes sold for $ QUANT_O_2	1	1			
 19578	Many of the big chases and gunfights are incoherently cut together , and some of the special effects have a tacky , off-the-rack look that would be more suitable in a '' Spy Kids '' movie .	be	a tacky off-the-rack look	suitable	1	1			
 19579	The brew , called Miller Sharp 's , will be supported by ads developed by Frankenberry , Laughlin & Constable , Milwaukee .	is called	The brew	Miller Sharp 's	1	1			
 19580	Backed by $ 42 billion in reserves and a precariously balanced federal budget , the real actually appreciated against the dollar .	is the real actually appreciated against	Backed by $ QUANT_S_1 in reserves	the dollar	1	1			
 19581	But myths die hard , and having taken zinfandel as our own , we are , it would appear , reluctant to give it up .	die hard	myths	reluctant to give it up	1	1			
 19582	In the control room , next to the four identical instrument panels that monitor each train , are two sets of dummy panels with painted simulations of control instruments .	are QUANT_R_1 sets with painted simulations of	next to the QUANT_S_1 identical instrument panels	control instruments	1	1			
 19583	At the same time , the trend is to militarize police uniforms , which had been demilitarized for a long time . ''	had been demilitarized for	police uniforms	a long time	1	1			
 19584	Survivors include his father , Archibald Francis Robertson , Jr. ; his brother , A. Randolph '' Randy '' Robertson and his wife , Beth of Chicago , IL ; and his aunt , Dr. Louise Robertson and her husband , Dr. Willys Monroe of Richmond , VA. .	is	his aunt Dr. Louise Robertson and her husband	A. Randolph	1	1			
 19585	For the first six decades after the arrival in 1894 of soccer 's first evangelist in Brazil , a handlebar-mustachioed British gent by the name of Charles Miller , Brazilian soccer made few waves beyond Latin American shores .	made QUANT_O_1 waves beyond	a handlebar-mustachioed British gent by the name of Charles Miller	Latin American shores	1	1			
 19586	And while that is undoubtedly true -- Kuusisto , who has been nearly blind since birth , surely would know -- it is bad news for his memoir , which , up until he joins forces with a guide dog , has been full of analogies , poetic allusions , crystalline images .	has been	Kuusisto	blind	1	1			
 19587	Programmers always enter a season worried about the future of specific programs ; but never before have so many of them entered a season so worried about the future of the entire business .	enter	Programmers	a season worried about the future of specific programs but never before have so many of them entered a season so worried about the future of the entire business always	1	1			
 19588	At the Kobe West City Hospital , Tomiko Harada and her husband squatted in the first floor waiting room , renting futons and blankets from the hospital .	squatted in the first floor waiting room renting futons from the hospital At	Tomiko Harada	the Kobe West City Hospital	1	1			
 19589	Drop in Vehicles Sold The improved profits came on lower volume .	came on	The improved profits	lower volume	1	1			
 19590	Foreign investors are declining to finance Hungary 's high budget and current account deficits , and the forint 's weakness in recent months threatens hundreds of thousands of families who took out foreign currency mortgages .	are declining to finance	Foreign investors	Hungary 's high budget	1	1			
 19591	Survived by his wife of 63 years , Marjorie , his daughters , Ruth W. Messinger and Dr. Barbara W. Gold , five grandchildren and five great-grandchildren .	is	his wife of QUANT_S_1 years	Marjorie	1	1			
 19592	For example , the Heckscher Museum of Art in Huntington has art programs for children 7 through 9 on Wednesday , and for 10 - to 12-year-olds on Thursday .	has art programs for children QUANT_R_1 through	the Heckscher Museum of Art in Huntington	QUANT_O_1	1	1			
 19593	Ms. White said investigators did not believe that the banks , most of which were grouped in Chinatown , were complicit in the fraud .	is	White	female	1	1			
 19594	Although Mr. Bush remains the overwhelming favorite to win the Republican nomination with tens of millions of dollars just waiting to be spent , he has failed to repel the pesky challenge posed by Mr. McCain , whose campaign is short on money but long on spirit .	waiting just to be	tens of millions of dollars	spent	1	1			
 19595	Both sides are jealously guarding their turf , and relations have been at a flashpoint for months .	have	Both sides	turf	1	1			
 19596	The most useful new equipment , an American official said , may be trucks equipped with large-scale radar for deployment at the border or along strategic highways to conduct electronic searches of cargo trailers .	be equipped with large-scale radar for	may trucks to conduct electronic searches of cargo trailers	deployment	1	1			
 19597	To Vatican officials Pius IX was a martyr to 19th-century anticlericism who is being unfairly judged by contemporary mores .	is	Pius IX	officials	1	1			
 19598	He did , and their discussion lit a flame that had temporarily burned out .	had burned out	a flame	temporarily	1	1			
 19599	“Faster growth is reaching roughly two-thirds of the world’s population,” the IMF said in a December blog post.	said	The International Moneraty Fund	“ Faster growth is reaching roughly two-thirds of the world ’ s population , ”	in a blog post	in December	1	1	
 19600	A 13-year-old boy , whose name has not been made public , was shot in the chest as he walked into a school in Bowie , Md. .	was shot in	A 13-year-old boy	the chest	1	1			
 19601	Those children , who had been exposed to drugs , alcohol and violence throughout their lives , were now scattered throughout foster-care homes and prison .	had been exposed to	Those children	drugs	1	1			
 19602	Mr. Kerik first came to know Mr. Giuliani when he provided security during his second mayoral campaign.	be provided during	security	his second mayoral campaign	1	1			
 19603	Stu Smiley , the festival 's executive director , one of its founders and an executive producer on the CBS hit comedy '' Everybody Loves Raymond , '' said that as many as 1,100 people come to the festival , mostly from New York and Los Angeles .	Everybody Loves	Stu Smiley	Raymond	1	1			
 19604	Jason Giambi 's home run was the 10th that has won a 1-0 game .	has	Jason Giambi	home run	1	1			
 19605	But in ways she misspoke -- all the fire came from the left .	came from the left in	QUANT_S_1 the fire	ways	1	1			
 19606	With his loss , Curry 's record drops to 27-2 with 20 knockouts .	drops to QUANT_R_1 with	Curry 's record	QUANT_O_1 knockouts	1	1			
 19607	The Rev. Karen Brammer , a Unitarian Universalist minister , officiated at the Kiana Lodge , a catering and event space in Poulsbo , Wash. .	is	Karen Brammer	The Rev.	1	1			
 19608	The film 's most remarkable achievement is its presentation of Lilya 's story as both an archetypal case study and a personal drama whose spunky central character you come to care about so deeply that at each step toward her ruination you want to cry out a warning -LRB- Holden -RRB- .	is	a warning	Holden	1	1			
 19609	Nevertheless , Mr. Kantor said he believed that in the aftermath of the Japanese Government 's agreement over the weekend to open its markets in insurance , telecommunications , glass and medical equipment to more imports , `` you might see the Japanese doing a lot more in other areas on their own -- especially if they see these openings lowering prices for their consumers , raising living standards and lessening the level of tension between Japan and other countries . ''	has agreement over	the Japanese Government	the weekend to open its markets in to more imports	1	1			
 19610	The Arab nationalists aimed, in part, to remove British imperial influence in Iraq.	aimed	The Arab nationalists	in part to remove British imperial influence	1	1			
 19611	God portions out the race rather than skill , '' said John MacCausland , a veteran sailor from Cherry Hill , N.J. , who as vice president for the North American Star region was instrumental in bringing the races to Cayuga Lake .	is in	Cherry Hill	N.J.	1	1			
 19612	But his claim that '' historically , Presidents have acted gingerly in discussing the Deity '' demands rebuttal .	that have acted historically	Presidents	his claim	1	1			
 19613	In a landmark 2003 decision , a federal appeals court in New York upheld the conviction of the art dealer Frederick Schultz for conspiring to buy looted antiquities , on the ground that he had acquired objects in violation of Egyptian law . ''	upheld the conviction of the art dealer Frederick Schultz In	a federal appeals court in New York	a landmark 2003 decision	1	1			
 19614	As for labeling the products flops as Pecoriello did , Reilly said : `` It 's very early days to count on the success of brands that were launched just this summer .	were launched	brands	just this summer	1	1			
 19615	The people of Germany are not the same .	are	The people of Germany	the same	1	1			
 19616	LEAD 	be working on a blaze at	sorting through rubble on the second floor	the New Rochelle Metro-North station	1	1			
 19617	His son , John Crozier , Jr. , was an early aviation pioneer who began building a human-powered flying machine in the 1890s , but was killed in a feud in Grainger County before he could complete it .	was killed before he could complete	His son	a human-powered flying machine	in Grainger County	in the 1890s	1	1	
 19618	The fair will be open to the public on Saturday and next Sunday .	be open to	The fair	the public	1	1			
 19619	And there 's a generation that has never experienced the show live , so it 's new to them . ''	has experienced	a generation	the show live	1	1			
 19620	What was unprecedented was the emergence of hard-fought contests in sizable states that were considered sure things for one candidate or another when the campaign began in September .	began in September	the campaign	another	1	1			
 19621	We have children always getting sick , including respiratory diseases and throwing up , '' said Miriam Green , a teacher at the Hudson Guild Children 's Center at 459 West 26th Street . ''	is a teacher at the Hudson Guild Children 's Center at	Miriam Green	QUANT_O_1 West 26th Street	1	1			
 19622	Bullion rose as the U.S. dollar fell against the yen and the German mark , making it cheaper for investors using other major currencies to buy the precious metal , analysts said .	fell against	the U.S. dollar	the yen	1	1			
 19623	Mr. Bolton was there to look over selections for the Met 's exhibition '' AngloMania , '' a survey opening on May 3 that assesses how English designers , obsessed with their own Englishness , have perpetuated a national style in clothing of tradition and transgression .	is	Bolton	male	1	1			
 19624	Napa and Sonoma seem to be learning from the Hamptons ' mistakes , so for those with wine barrels full of cash , the vines there are definitely greener .	seem to be learning from	Napa	the Hamptons ' mistakes	1	1			
 19625	And although there is plenty of polyphony in the score , Mr. Dickman frequently traced the vocal writing with unison string lines .	there is in	plenty of polyphony	the score	1	1			
 19626	But it is looking as though there will be a Round 2 	has been looking into rebuilding In	Albany	recent years	1	1			
 19627	Ms. Lariby , 42 , did not leave a will , but she did have a life insurance policy that paid $ 161,816 to her older sister , Alexandra , who lives in Brussels .	did leave	Ms. Lariby QUANT_S_1	a will	1	1			
 19628	A Web site on how to start a worm bin warns 	has	your bin	a fruit fly problem	1	1			
 19629	Then the second trawler , the Verdel , pulled its nets and fled .	is	the second trawler	the Verdel	1	1			
 19630	Most celebrities fly commercial .	fly	Most celebrities	commercial	1	1			
 19631	To benefit the group , a formal dinner and dance and an auction will be held in the Loeb Boathouse in Central Park starting at 7:30 P.M. Transportation provided from the Fifth Avenue entrance to the park at 72d Street .	be held in the Loeb Boathouse in Central Park starting at	dance	7:30 P.M. Transportation	1	1			
 19632	In the past 12 months , there have been 53 homicides , including a 12-year-old shot to death on his porch for his radio , more than 800 aggravated assaults , including a toddler shot in the back of the head , at least 750 robberies and 150 acts of arson , more than 10,000 arrests and one glaring nonarrest -- a serial rapist on the loose downtown .	is	a 12-year-old shot	homicides	1	1			
 19633	One piece had the four horns in his band playing a line that could have been written by Ornette Coleman , placed over a walking bass , while another had an organ playing parts that would have fit in Santana , circa 1969 .	have fit in	an organ playing parts	Santana	1	1			
 19634	Mr. Gold 's lawyer , Albert Van-Lare , said yesterday that his client was being made a scapegoat for institutional failings that he said were deeply ingrained in the management of the group home .	is	Albert Van-Lare	Mr. Gold 's lawyer	1	1			
 19635	Dr. Estes found the wolf-woman parallel while studying wildlife biology , especially wolves .	found the wolf-woman parallel while	Dr. Estes	studying wildlife biology especially wolves	1	1			
 19636	Correction 	is the elite group of	the Politburo Standing Committee	QUANT_O_1 senior officials	1	1			
 19637	But unlike Newark , which has experienced a sharp drop in population , Paterson 's has held steady at about 150,000 , fueled by a diverse stream of immigrants .	has held steady unlike	Paterson 's	Newark	1	1			
 19638	The secretary/music director for the church , Anne -LRB- Susan Clark -RRB- , is wary of changes for the congregation intended by Hill .	is	The secretary/music director for the church	wary	1	1			
 19639	Aside from civilian weariness with the war , the strongest pressure on the army and guerrillas to end the fighting comes from the uncertainty of the supply of weapons and other needs .	be end	the strongest pressure on the army	the fighting	1	1			
 19640	Her father is a vice president of Merrill Lynch , Pierce , Fenner & Smith in New Orleans .	is in	Fenner & Smith	New Orleans	1	1			
 19641	The women here are depicted not creating , discovering or fighting , as men so often are in art , but being affected in complex and mysterious ways -- moved , aroused , enlightened , agitated or simply amused -LRB- in some cases , the books must have been used to occupy models during tedious studio sittings -RRB- .	being affected in	men	complex ways	1	1			
 19642	... Game balls for the victory over the Seahawks were awarded to tailback ADRIAN MURRELL on offense , middle linebacker MARVIN JONES -LRB- four tackles and three assists -RRB- on defense and CHAD CASCADDEN -LRB- five tackles on special teams -RRB- ... The only names on the Jets ' injury list are fullback RICHIE ANDERSON -LRB- ankle -RRB- , out ; the rookie defensive end HUGH DOUGLAS -LRB- ankle -RRB- , doubtful , and defensive tackle TONY CASILLAS -LRB- knee -RRB- , questionable .	are	The only names on the Jets ' injury list	fullback RICHIE ANDERSON	1	1			
 19643	"""""""However, the trio did appear on the 12-date benefit tour for Action for Research into Multiple Sclerosis, as well as on the album """"""""Guitar Boogie""""""""."""""""	did appear on	the trio	the 12-date benefit tour	1	1			
 19644	When on May 30 , 1914 , the wingtip of Agostinelli 's airplane caught a wave in the Baie des Anges , off Antibes on the Cte d'Azur , so died the man who Proust said , '' with my mother , my father , is the person I loved most . ''	caught a wave in the Baie des Anges	the wingtip of Agostinelli 's airplane	May 30 1914	1	1			
 19645	Now , having abandoned a design that had gone unchanged since the 1950 's , designers will have to re-imagine the staplers every few years to keep their glamour alive .	be abandoned	designers	a design	1	1			
 19646	To the Editor 	address publicly the charges by	President Clinton	Juanita Broaddrick	1	1			
 19647	Let 's face it , promotion at the World Bank comes from spending money , '' said John Githongo , a onetime campaigner against corruption in Kenya who has fled to safety in Britain and is now an adviser to Mr. Wolfowitz . ''	is an adviser to	a onetime campaigner against corruption in Kenya	Mr. Wolfowitz	1	1			
 19648	The Rev. Dr. William Bearden , the church 's minister , officiated , assisted by the Rev. At the Madison -LRB- N.J. -RRB- Presbyterian Church , Leslie Ann Head , a daughter of Mr. and Mrs. Glenn O. Head of Madison , was married yesterday to Matthew James Smith , a son of Mr. and Mrs. Matthew Smith of Cedar Knolls , N.J. .	is	Matthew James Smith	a son of Mr. Matthew Smith of Cedar Knolls	1	1			
 19649	The 60-second spot , created by the BBDO New York unit of the Omnicom Group , will promote the Visa Check Card , a debit card sold in previous commercials by Deion Sanders , the football player , and Daffy Duck .	is	the Visa Card	a debit card sold in previous commercials by Daffy Duck	1	1			
 19650	Summer promises to be fashionably full of holes , with eyelet showing up as the latest retail confection .	promises to be fashionably full with eyelet showing up as	Summer	the latest retail confection	1	1			
 19651	As he stood today with the families from Georgia , Kentucky and Oklahoma , Mr. Clinton said he believed that its intention of lifting every working family with children above the poverty line should be `` part of the human creed . ''	be part of	its intention of lifting QUANT_S_1 working family with children above the poverty line	the human creed	1	1			
 19652	I thought we were the celebrities , '' said Thomas J. Moran , president and chief executive of Mutual of America , USA . ''	is president of	Thomas J. Moran	Mutual of America	1	1			
 19653	We often had to walk single file , or even step aside , to accommodate a slow-moving motor scooter , but it was all '' After you , Alfonso , '' as vehicles and pedestrians waited politely for one another to pass .	waited to accommodate	vehicles	a slow-moving motor scooter	1	1			
 19654	The piece was a personal account by Stephen Fried , whose wife suffered long-term neurological damage after taking a single dose of the prescription drug .	was	The piece	a personal account	1	1			
 19655	Survived by his wife of 63 years , Marjorie , his daughters , Ruth W. Messinger and Dr. Barbara W. Gold , five grandchildren and five great-grandchildren .	is	Barbara W. Gold	Dr.	1	1			
 19656	Nonetheless , fears of mad cow disease have receded considerably since the first infected cow was found in 2003 .	have receded Nonetheless	fears of mad cow disease	considerably	1	1			
 19657	He adds that gold stocks had been down so long they were `` ready for a bounce . ''	down	gold stocks had been	so long they were `` ready for a bounce . ''	1	1			
 19658	He received an encouraging reply , but after Senator Kennedy 's assassination he decided to apply to schools in Germany , where there is a large Turkish minority .	has	Senator Kennedy	assassination	1	1			
 19659	Gonzales broadcasts a web series Pop Music Masterclass on WDR, the documentary Classical Connections on BBC Radio 1, The History of Music on Arte, and Music's Cool with Chilly Gonzales on Apple Music's Beats1 radio show.	broadcasts	Chilly Gonzales	The History of Music	on Arte	1	1		
 19660	On a squally day this week , Edward Broadbent , leader of the New Democratic Party , led a busload of reporters and campaign aides into the concrete canyons of the Bay Street financial district here .	led a busload of campaign aides into the concrete canyons of the Bay Street financial district here On	Edward Broadbent	a squally day	1	1			
 19661	Terry Trippler , an air fare expert at Cheapseats.com , said that some major routes still looked overstocked , even after the recent cuts .	is an air fare expert at	Terry Trippler	Cheapseats.com	1	1			
 19662	They wanted to know the best helicopter glacier tours and fishing excursions in Juneau , and Mr. Andersen was happy to send them links through Skype .	was	Mr. Andersen	happy to send them links through Skype	1	1			
 19663	Ford shares fell 2 cents, to $9.96.	fell	Ford shares	2 cents	1	1			
 19664	Several hurdles remain 	be authorization of the final design by	final approval by the Federal Aviation Administration	the Port Authority board	1	1			
 19665	Barefoot Hanover , with Dave Rankin driving and training , drew No. 6 in the 10-horse second division .	drew	Barefoot Hanover with Dave Rankin driving	No. QUANT_O_1	1	1			
 19666	The murals , which chronicle the history of flight , were rolled up and stashed in a boiler room in 1971 , when the new terminal was built , and languished there , forgotten , until the mid-1980 's , when they were rediscovered .	is	The murals	which chronicle	1	1			
 19667	When the new police effort began in February , the police used the information the youths had compiled to identify and arrest the leaders of the crack operations .	used	the police	the information	1	1			
 19668	In 1866 the owners of the east blockfront of Madison Avenue from 41st to 42d Street mutually agreed to set any buildings back five feet from the property line '' forever hereafter , '' except for stoops , cornices , railings and bay windows .	agreed to set back QUANT_R_1 buildings except for	the owners of the east blockfront of Madison Avenue from QUANT_S_1 Street	cornices	1	1			
 19669	Pat Poliziano 's son Andrew , who has multiple handicaps , spoke his first words and made friends in his first-grade class at Lincoln Elementary School in Johnson City .	has	Pat Poliziano 's son Andrew	multiple handicaps	1	1			
 19670	A police spokesman said transporting the officers and their families and friends to the softball game was a proper use of the craft .	was a proper use of	friends to the softball game	the craft	1	1			
 19671	But it was the defensive line -- particularly White , Bryce Paup -LRB- two sacks -RRB- , Steve McMichael and Sean Jones -- who made the game so difficult for the Jets .	made	particularly White	the game	1	1			
 19672	Digital , the nation 's third-largest computer company , also ended the third quarter with 250 fewer employees than it had at the start .	ended	Digital	the third quarter	1	1			
 19673	If two rats are given the same amount of shock , but one of them can push a lever to stop it , only the rat that can do nothing to escape the pain will develop a symptom '' and display the brain changes , said Dr.John Krystal , director of the laboratory of clinical psychopharmacology at the National Center for PTSD at Yale . ''	develop	only the rat	a symptom	1	1			
 19674	We 've never had a debate like this in Idaho , '' said Senator James A. McClure , a Republican from Idaho and the plutonium project 's most influential supporter in Congress , during a break in a Senate floor debate last summer . ''	is a Republican from	Senator James A. McClure	Idaho	1	1			
 19675	Under the existing New Jersey Megan 's Law , information is circulated to residents only when a high-risk sex offender moves into their neighborhood .	is circulated to	information	residents	1	1			
 19676	The larger and more expensive units may include two separate bedrooms and two baths , Jacuzzi , living room and two TV 's and VCR 's , with the hotel 's facilities including a swimming pool , exercise room and 24-hour concierge .	is	QUANT_S_1 baths with the hotel 's facilities including exercise room	living room	1	1			
 19677	The insects , not man or other proud species , are really the only ones fitted for survival in the nuclear age . ''	are really	The insects	the only ones	1	1			
 19678	Everyone - including Scott Cunningham , Dean Moss , Karen Graham , Heidi Michel , Angela Vaillancourt , Steven Beckon , Timothy Hadel , Jora Nelstein , Mr. Gordon and Miss Setterfield - turns up in '' New York , '' performing to street noises and streetsmart depictions of robberies .	turns up	Everyone including Mr. Gordon	performing to street noises of robberies	1	1			
 19679	Ms. Hill , whose stubborn crusade inspired vigils , demonstrations and hostility , is not an unalloyed joy .	inspired	Ms. Hill stubborn crusade	vigils	1	1			
 19680	For this year , Thailand is bracing for growth of only 3 percent or even a recession ; the Philippines expects gross domestic product to grow 5.55 percent ; Standard &AMP ; Poor 's expects Malaysia to grow 7 percent ; Indonesia 's economy is expected to expand 7 percent and Singapore 's between 6 percent and 7 percent .	is expected	Indonesia 's economy	to expand 7 percent and Singapore 's between 6 percent and 7 percent	1	1			
 19681	The store can churn out Balzac , Dickens and Twain , along with Bresalier , Hickey and Sarnoski . ''	churn out	The store	Balzac	1	1			
 19682	"""""""A table in Business Day on Thursday showing the New York Stock Exchange's uncovered short sales, or """"""""short interest,"""""""" for the four weeks ended June 15 included an incorrect amount for the Tech-Sym Corporation, provided by the company to the exchange, and misstated the total accordingly."""""""	ended	the four weeks	June 15	1	1			
 19683	Late Wednesday night , Mr. Mutlak and his Sunni bloc appeared to be making a last-ditch effort to rewrite provisions in the charter on decentralizing Iraq 's government and giving new powers to local provincial councils .	appeared to be making a last-ditch effort to rewrite provisions in the charter on giving new powers to local provincial councils	his Sunni bloc	Late Wednesday night	1	1			
 19684	His protector was another Jew , Ben Siegel , later called Bugsy , who was a lifelong friend , until Lansky acquiesced in his killing at the hands of the mob for failing to make a success of his Mafia-financed Las Vegas casino .	was	another Jew later called	a lifelong friend	1	1			
 19685	The state prosecution of four police officers accused of torturing Abner Louima in a Brooklyn station house resumed yesterday with a flurry of motions and promises of motions by defense lawyers -- despite a possible takeover of the case by Federal authorities .	resumed yesterday despite	The state prosecution of QUANT_S_1 police officers accused of torturing Abner Louima in a Brooklyn station house	a possible takeover of the case by Federal authorities	1	1			
 19686	HOLIDAY INN WORLDWIDE , a unit of Britain 's Bass P.L.C. , completed an agreement with the Mexican real estate developer Grupo Situr , to develop and operate at least 10 hotels in Mexico .	completed an agreement with the Mexican real estate developer Grupo Situr	HOLIDAY INN WORLDWIDE	operate	1	1			
 19687	From the summit 's co-leader , Gov. Bill Clinton - a Democrat from Arkansas , whose speech lobotomized his party 's last convention - comes a call for '' a bipartisan national plan to rescue the nation 's educational system '' involving '' a national set of performance goals . ''	comes a call for a bipartisan national plan to rescue the nation 's educational system involving a national set of performance goals From	Gov. Bill Clinton	the summit 's co-leader	1	1			
 19688	One family event had not happened when the cards were mailed -- '' the wedding of Aunt Cristina and Uncle Chris , '' otherwise known as Andrew Cuomo 's brother , CHRIS CUOMO , a correspondent for ABC News , and CRISTINA GREEVEN , the editor in chief of Manhattan File magazine .	is a correspondent for	Andrew Cuomo 's brother	ABC News	1	1			
 19689	During training camp , the Pacers coach , Larry Brown , asked Scott a simple question that changed his life 	is	Larry Brown	the Pacers coach	1	1			
